,ID,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,RevLineCr,LowDoc,MIS_Status,Sector,ApprovalFY,City,State,BankState,DisbursementGross,GrAppv,SBA_Appv,UrbanRural,train,NewBusiness,DisbursementYear,DisbursementMonth,DisbursementDay,ApprovalMonth,ApprovalDay
37867,37867,28,5,2.0,0,0,1,,Y,1,Accom/Food_serv,2006,SEATTLE,WA,OH,70000.0,70000.0,63000.0,2,True,1.0,1996.0,9.0,30.0,2,10
37890,37890,57,2,2.0,0,0,1,,Y,1,Educational,2001,STILLWATER,OK,OK,175000.0,175000.0,131250.0,2,True,1.0,1995.0,7.0,31.0,2,23
37996,37996,119,7,1.0,0,0,1,,Y,1,Other,2004,SAN MARCOS,TX,TX,537000.0,537000.0,537000.0,0,True,0.0,1995.0,4.0,30.0,9,30
38099,38099,58,2,1.0,0,0,0,,,1,Educational,2000,Chicago,IL,DE,550000.0,550000.0,412500.0,1,True,0.0,2009.0,11.0,9.0,1,31
38102,38102,286,8,1.0,0,0,1,,Y,1,Other,2004,WILLISTON,ND,ND,25000.0,25000.0,12500.0,0,True,0.0,1995.0,4.0,30.0,7,15
38105,38105,60,5,2.0,0,0,1,,Y,1,Other,1997,BURNSVILLE,MN,MN,188000.0,188000.0,188000.0,0,True,1.0,1995.0,7.0,31.0,2,13
38122,38122,82,2,2.0,0,0,0,,Y,1,Educational,2009,GILLETTE,WY,WY,30000.0,30000.0,27000.0,2,True,1.0,2005.0,6.0,30.0,9,30
38175,38175,118,4,2.0,0,0,1,,N,1,Other,2004,LUTZ,FL,CA,355000.0,355000.0,301750.0,0,True,1.0,1995.0,7.0,31.0,7,13
38218,38218,58,6,1.0,0,0,52000,,0,1,Retail_trade,1996,MEMPHIS,TN,AL,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,5,23
38274,38274,60,8,1.0,0,0,1,,N,1,Other,2007,BURNSVILLE,MN,MN,266000.0,266000.0,199500.0,0,True,0.0,1995.0,7.0,31.0,3,9
38362,38362,82,0,2.0,0,0,1,,Y,0,Construction,1995,SAN DIEGO,CA,OH,260000.0,260000.0,195000.0,2,True,1.0,1996.0,9.0,30.0,6,12
38371,38371,58,3,2.0,0,1,1,,Y,0,Construction,2001,PHOENIX,AZ,IL,75000.0,75000.0,60000.0,2,True,1.0,1995.0,7.0,31.0,9,28
38380,38380,81,2,2.0,0,0,1,,Y,1,Healthcare/Social_assist,2005,ORLANDO,FL,FL,150000.0,150000.0,135000.0,1,True,1.0,1995.0,10.0,31.0,4,18
38414,38414,83,0,2.0,0,0,1,,Y,1,Healthcare/Social_assist,1989,AKRON,OH,OH,75000.0,75000.0,37500.0,1,True,1.0,2011.0,10.0,6.0,11,14
38416,38416,239,176,1.0,0,0,21420,,0,1,Other,2004,PORTSMOUTH,NH,RI,315000.0,315000.0,315000.0,0,True,0.0,1995.0,4.0,30.0,10,22
38444,38444,86,7,1.0,0,0,0,,Y,1,Other,2007,EVANSVILLE,IN,IN,48500.0,48500.0,38800.0,0,True,0.0,1995.0,4.0,30.0,2,21
38463,38463,237,28,2.0,0,0,0,,0,1,Other,2007,HOUSTON,TX,NC,110000.0,110000.0,82500.0,0,True,1.0,1995.0,1.0,31.0,2,27
38472,38472,62,6,2.0,0,0,1,,0,1,Other,1995,SPRINGFIELD,MO,OH,230000.0,230000.0,172500.0,0,True,1.0,1995.0,4.0,30.0,10,25
38475,38475,82,8,1.0,0,0,58795,,N,1,Other,1997,SAN DIEGO,CA,SD,660000.0,660000.0,495000.0,0,True,0.0,1996.0,1.0,31.0,11,26
38483,38483,83,7,1.0,0,0,1,,0,1,Other,2008,YOUNGSTOWN,OH,OH,20000.0,10000.0,5000.0,0,True,0.0,1995.0,4.0,30.0,5,19
38653,38653,82,6,1.0,0,0,1,,Y,1,Other,1995,SMYRNA,GA,GA,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,7,10
38674,38674,83,8,1.0,0,0,1,,Y,1,Other,2008,IDALOU,TX,TX,35000.0,25000.0,12500.0,0,True,0.0,1995.0,7.0,31.0,3,24
38686,38686,82,9,1.0,0,0,48260,,0,1,Other,2006,BRAWLEY,CA,CA,1500000.0,1500000.0,1350000.0,0,True,0.0,1995.0,4.0,30.0,5,30
38699,38699,83,2,2.0,0,0,0,,Y,1,Construction,1996,BELGRADE,MT,MT,200000.0,200000.0,150000.0,2,True,1.0,1995.0,7.0,31.0,6,11
38732,38732,59,8,1.0,0,0,1,,N,1,Other,2007,EVANSVILLE,IN,IN,225000.0,225000.0,180000.0,0,True,0.0,1995.0,4.0,30.0,8,22
38763,38763,60,6,1.0,0,0,54100,,Y,1,Other,1995,INDIANAPOLIS,IN,OH,146000.0,146000.0,131400.0,0,True,0.0,1995.0,7.0,31.0,6,19
38767,38767,234,6,1.0,0,0,1,,N,1,Educational,1995,BERKELEY,CA,CA,146000.0,146000.0,131400.0,0,True,0.0,1995.0,7.0,31.0,1,11
38792,38792,83,0,2.0,0,0,1,,Y,1,Educational,1999,LOUISVILLE,KY,OH,70000.0,70000.0,59500.0,1,True,1.0,1994.0,7.0,31.0,1,13
38810,38810,82,6,1.0,0,0,1,,N,1,Other,1997,SPRINGFIELD,MO,OH,325000.0,325000.0,227500.0,0,True,0.0,1995.0,7.0,31.0,11,26
38862,38862,238,8,1.0,0,0,1,,0,1,Other,1997,EVANSVILLE,IN,IN,100000.0,50000.0,25000.0,0,True,0.0,1995.0,7.0,31.0,8,5
38874,38874,31,1,2.0,0,0,0,,Y,0,Retail_trade,2006,BROOKLYN,NY,NY,25000.0,25000.0,20000.0,2,True,1.0,1996.0,4.0,30.0,2,10
38911,38911,59,7,1.0,0,0,1,,N,1,Wholesale_trade,2008,HUMBOLDT,IA,IA,184000.0,184000.0,184000.0,0,True,0.0,1995.0,4.0,30.0,4,22
38953,38953,58,7,1.0,0,0,1,,N,1,Other,2004,PETALUMA,CA,SD,272000.0,272000.0,272000.0,0,True,0.0,1995.0,4.0,30.0,2,11
38965,38965,82,3,2.0,0,0,1,,Y,1,Construction,2004,LOUISVILLE,KY,OH,15000.0,15000.0,13500.0,1,True,1.0,2005.0,6.0,30.0,6,14
38991,38991,82,3,2.0,0,0,0,,Y,1,Construction,1999,ORLANDO,FL,FL,5000.0,5000.0,2500.0,2,True,1.0,2005.0,1.0,31.0,1,13
39005,39005,59,6,1.0,0,0,1,,N,1,Retail_trade,2005,MANCHESTER,NH,RI,102000.0,102000.0,102000.0,0,True,0.0,1995.0,4.0,30.0,1,4
39007,39007,242,138,2.0,0,0,22678,,N,1,Other,2003,EVANSVILLE,IN,IN,91000.0,91000.0,72800.0,0,True,1.0,1995.0,7.0,31.0,12,19
39011,39011,84,159,1.0,0,0,1,,Y,1,Other,1998,WEST PALM BEACH,FL,NC,168000.0,168000.0,168000.0,0,True,0.0,1995.0,1.0,31.0,9,30
39023,39023,59,4,1.0,0,0,1,,Y,1,Other,2004,RHINELANDER,WI,WI,462000.0,462000.0,462000.0,0,True,0.0,1995.0,4.0,30.0,4,13
39041,39041,82,2,2.0,0,1,1,,Y,1,Healthcare/Social_assist,1994,PALO ALTO,CA,CA,100000.0,100000.0,80000.0,2,True,1.0,2010.0,12.0,23.0,6,15
39071,39071,82,1,2.0,0,0,0,,Y,1,Other,2004,ORLANDO,FL,FL,70000.0,70000.0,56000.0,2,True,1.0,2010.0,12.0,1.0,7,7
39112,39112,82,0,2.0,0,0,1,,Y,1,Healthcare/Social_assist,2006,MINNEAPOLIS,MN,MN,500000.0,500000.0,400000.0,1,True,1.0,2005.0,1.0,31.0,3,28
39126,39126,82,4,1.0,0,1,1,,Y,1,Construction,2004,GILLETTE,WY,WY,5000.0,5000.0,2500.0,2,True,0.0,2002.0,11.0,13.0,3,2
39165,39165,172,158,1.0,0,0,52000,,0,1,Other,2003,SANTA FE SPRINGS,CA,CA,48500.0,48500.0,38800.0,0,True,0.0,1995.0,4.0,30.0,5,30
39291,39291,239,4,1.0,0,0,1,,N,1,Other,1996,RENTON,WA,OH,268000.0,268000.0,268000.0,0,True,0.0,1995.0,7.0,31.0,4,9
39304,39304,119,101,1.0,0,0,1,,Y,1,Other,2006,SMYRNA,GA,GA,168000.0,168000.0,126000.0,0,True,0.0,1995.0,4.0,30.0,10,24
39319,39319,180,7,1.0,0,0,52000,,A,1,Other,2002,ENGLEWOOD,CO,CO,23000.0,23000.0,19550.0,0,True,0.0,1995.0,4.0,30.0,6,7
39498,39498,70,7,1.0,0,0,1,,0,1,Other,2002,ADDISON,TX,TX,325000.0,325000.0,227500.0,0,True,0.0,1995.0,1.0,31.0,4,18
39522,39522,118,5,1.0,0,0,28555,,Y,1,Other,2006,SEVERNA PARK,MD,MD,400000.0,400000.0,320000.0,0,True,0.0,1995.0,4.0,30.0,5,10
39554,39554,83,5,1.0,0,0,1,,,1,Other,2000,SMYRNA,GA,GA,127000.0,127000.0,95250.0,0,True,0.0,1995.0,4.0,30.0,9,8
39699,39699,83,189,1.0,0,0,0,,0,1,Other,1996,INDIANAPOLIS,IN,OH,537000.0,537000.0,537000.0,0,True,0.0,1995.0,1.0,31.0,8,5
39713,39713,84,6,1.0,0,0,1,,0,1,Other,1995,HUDSON,NH,NH,120000.0,120000.0,90000.0,0,True,0.0,1995.0,4.0,30.0,7,21
39735,39735,30,1,2.0,0,0,1,,Y,1,Healthcare/Social_assist,2000,ORANGE,CA,CA,15000.0,15000.0,13500.0,0,True,1.0,1996.0,4.0,30.0,5,16
39783,39783,58,115,1.0,0,0,1,,N,1,Other,2006,PETALUMA,CA,SD,875000.0,875000.0,656250.0,0,True,0.0,1995.0,4.0,30.0,11,21
39817,39817,59,6,1.0,0,0,1,,0,1,Other,2008,LONG BEACH,CA,CA,216000.0,216000.0,216000.0,0,True,0.0,1995.0,4.0,30.0,8,12
39839,39839,82,1,2.0,0,0,1,,Y,0,Accom/Food_serv,2004,COLUMBUS,OH,IL,100000.0,100000.0,90000.0,2,True,1.0,2001.0,2.0,14.0,6,14
39848,39848,96,7,1.0,0,0,1,,N,1,Other,2003,INDIANAPOLIS,IN,OH,98000.0,98000.0,78400.0,0,True,0.0,1995.0,1.0,31.0,3,21
39864,39864,83,9,1.0,0,0,1,,0,1,Other,1996,ROWLAND HEIGHTS,CA,CA,200000.0,200000.0,140000.0,0,True,0.0,1995.0,4.0,30.0,3,22
39870,39870,293,8,2.0,0,0,1,,Y,1,Other,1999,BOERNE,TX,CA,1333000.0,1333000.0,999750.0,0,True,1.0,1995.0,7.0,31.0,5,24
39892,39892,82,4,2.0,0,0,52898,,N,1,Other,1999,ADDISON,TX,TX,350000.0,350000.0,297500.0,2,True,1.0,2004.0,11.0,30.0,5,24
39923,39923,83,1,2.0,0,0,1,,Y,1,Retail_trade,2004,EVERETT,WA,WA,40000.0,40000.0,36000.0,2,True,1.0,1989.0,7.0,7.0,6,14
39953,39953,239,7,2.0,0,0,53151,,Y,1,Other,1989,Columbus,OH,OH,462000.0,462000.0,462000.0,0,True,1.0,1995.0,4.0,30.0,9,29
40005,40005,84,6,1.0,0,0,1,,Y,1,Wholesale_trade,2004,MARQUETTE,MI,MI,12000.0,12000.0,9600.0,0,True,0.0,1995.0,4.0,30.0,11,26
40010,40010,78,7,1.0,0,1,1,,N,1,Wholesale_trade,2005,PORTSMOUTH,NH,RI,150000.0,150000.0,112500.0,0,True,0.0,1995.0,4.0,30.0,6,23
40185,40185,55,8,2.0,0,0,28953,,0,1,Other,2001,MEDIA,PA,DE,395000.0,395000.0,296250.0,0,True,1.0,1995.0,4.0,30.0,9,7
40202,40202,83,3,2.0,0,0,1,,Y,1,Retail_trade,2002,SMYRNA,GA,GA,543000.0,543000.0,543000.0,0,True,1.0,1995.0,7.0,31.0,8,8
40204,40204,84,6,1.0,0,0,1,,Y,1,Other,1995,AUSTIN,TX,IL,440000.0,440000.0,352000.0,0,True,0.0,1995.0,7.0,31.0,1,11
40273,40273,82,6,1.0,0,0,0,,0,1,Other,2010,IDALOU,TX,TX,148000.0,148000.0,148000.0,0,True,0.0,1995.0,7.0,31.0,2,12
40291,40291,119,10,1.0,0,0,36560,,0,0,Other,2003,MARQUETTE,MI,MI,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,3,19
40331,40331,37,10,1.0,0,0,1,,0,1,Other,1997,PETALUMA,CA,SD,340000.0,340000.0,340000.0,0,True,0.0,1995.0,1.0,31.0,11,6
40355,40355,57,3,2.0,0,0,1,,Y,1,Other,2006,DAVENPORT,IA,IA,70000.0,70000.0,56000.0,2,True,1.0,1992.0,7.0,31.0,1,20
40455,40455,235,6,1.0,0,0,1,,N,1,Accom/Food_serv,1994,SAN DIEGO,CA,SD,62000.0,62000.0,52700.0,0,True,0.0,2006.0,7.0,31.0,10,22
40459,40459,85,8,1.0,0,0,1,,C,1,Other,2000,LITTLE ROCK,AR,AR,585000.0,585000.0,438750.0,0,True,0.0,1996.0,1.0,31.0,1,21
40496,40496,237,9,1.0,0,0,1,,Y,1,Other,2004,EVANSVILLE,IN,IN,72000.0,72000.0,57600.0,0,True,0.0,1995.0,4.0,30.0,11,13
40516,40516,83,3,2.0,0,0,0,,Y,1,Wholesale_trade,1996,AKRON,OH,OH,35000.0,35000.0,29750.0,2,True,1.0,1995.0,7.0,31.0,11,22
40548,40548,59,7,1.0,0,0,1,,C,1,Other,2003,RHINELANDER,WI,WI,266000.0,266000.0,199500.0,2,True,0.0,1995.0,1.0,31.0,4,4
40614,40614,293,8,1.0,0,0,1,,Y,0,Other,2004,EVANSVILLE,IN,IN,200000.0,200000.0,140000.0,0,True,0.0,1995.0,4.0,30.0,6,18
40683,40683,77,4,2.0,0,2,1,,Y,1,Educational,2006,LOUISVILLE,KY,OH,25000.0,25000.0,20000.0,2,True,1.0,1996.0,9.0,30.0,9,11
40701,40701,83,9,1.0,0,0,54600,,Y,1,Other,2007,CANTON,OH,OH,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,1,22
40738,40738,54,0,2.0,0,0,0,,Y,0,Healthcare/Social_assist,2000,AKRON,OH,OH,500000.0,500000.0,400000.0,2,True,1.0,1994.0,10.0,31.0,1,7
40745,40745,83,5,1.0,0,0,1,,Y,1,Other,2007,BERKELEY,CA,CA,308000.0,308000.0,231000.0,0,True,0.0,1995.0,4.0,30.0,6,14
40842,40842,83,2,2.0,0,3,0,,Y,0,Prof/Science/Tech,1994,ORLANDO,FL,FL,70000.0,70000.0,56000.0,2,True,1.0,1995.0,9.0,29.0,6,15
40917,40917,59,7,2.0,0,0,1,,N,1,Other,1999,SAN DIEGO,CA,SD,7500.0,7500.0,3750.0,0,True,1.0,1996.0,1.0,31.0,10,14
41013,41013,294,185,1.0,0,0,20961,,0,1,Other,2004,SAN DIEGO,CA,SD,496000.0,496000.0,496000.0,0,True,0.0,1995.0,7.0,31.0,7,19
41032,41032,9,1,1.0,0,0,0,,A,0,Accom/Food_serv,1998,NORTH SALT LAKE,UT,UT,200000.0,200000.0,150000.0,1,True,0.0,1995.0,7.0,31.0,5,18
41037,41037,58,8,1.0,0,0,1,,0,1,Other,2007,WEST PALM BEACH,FL,NC,537000.0,537000.0,537000.0,0,True,0.0,1995.0,4.0,30.0,1,26
41044,41044,56,2,1.0,0,0,1,,Y,0,Construction,2007,ORLANDO,FL,FL,70000.0,70000.0,63000.0,2,True,0.0,1992.0,7.0,31.0,9,5
41047,41047,82,1,2.0,0,0,1,,Y,1,Other_no_pub,2004,ORANGE,CA,CA,15000.0,15000.0,13500.0,2,True,1.0,1995.0,7.0,31.0,6,14
41086,41086,59,5,1.0,14,0,45889,,Y,1,Other,1997,FORT WAYNE,IN,IN,148000.0,148000.0,148000.0,0,True,0.0,1995.0,7.0,31.0,11,6
41095,41095,120,135,1.0,0,0,1,,Y,1,Other,2003,AUSTIN,TX,IL,123000.0,123000.0,92250.0,0,True,0.0,1995.0,1.0,31.0,3,21
41136,41136,82,2,2.0,0,0,1,,Y,0,RE/Rental/Lease,2000,JACKSONVILLE,FL,NC,10000.0,10000.0,9000.0,0,True,1.0,1996.0,4.0,30.0,1,7
41175,41175,88,6,1.0,0,0,27260,,Y,1,Other,1998,FORT WAYNE,IN,IN,94000.0,94000.0,94000.0,0,True,0.0,1995.0,4.0,30.0,11,14
41181,41181,32,8,1.0,0,0,1,,N,1,Other,2005,HUDSON,NH,NH,330000.0,330000.0,247500.0,0,True,0.0,1995.0,4.0,30.0,9,8
41191,41191,288,21,1.0,0,0,0,,N,1,Manufacturing,1994,ITASCA,IL,IL,135000.0,135000.0,109350.0,1,True,0.0,1998.0,11.0,30.0,11,22
41215,41215,83,6,1.0,0,0,1,,Y,1,Other,2003,EVANSVILLE,IN,IN,266000.0,266000.0,199500.0,0,True,0.0,1995.0,4.0,30.0,10,25
41345,41345,83,26,1.0,0,0,1,,0,1,Other,2003,KENAI,AK,AK,50000.0,50000.0,45000.0,0,True,0.0,1995.0,4.0,30.0,7,9
41424,41424,60,8,1.0,0,0,1,,Y,1,Other,2008,RHINELANDER,WI,WI,262000.0,262000.0,196500.0,0,True,0.0,1995.0,4.0,30.0,3,24
41426,41426,83,117,1.0,0,0,19500,,0,1,Other,2004,MALVERN,PA,PA,86000.0,86000.0,68800.0,0,True,0.0,2006.0,6.0,14.0,10,15
41517,41517,187,25,1.0,0,0,54600,,Y,1,Other,2002,MALVERN,PA,PA,10200.0,10200.0,5100.0,0,True,0.0,1995.0,4.0,30.0,8,2
41548,41548,119,175,1.0,0,0,1,,0,1,Other,2001,CANTON,OH,OH,262000.0,262000.0,196500.0,0,True,0.0,1995.0,1.0,31.0,6,13
41555,41555,83,133,1.0,0,0,56825,,Y,1,Other,1993,SAN MARCOS,TX,TX,325000.0,325000.0,325000.0,0,True,0.0,1995.0,7.0,31.0,8,25
41721,41721,59,6,1.0,0,0,1,,Y,1,Other,2005,SAN DIEGO,CA,SD,220000.0,220000.0,110000.0,0,True,0.0,1995.0,4.0,30.0,12,17
41736,41736,82,10,1.0,0,0,1,,0,1,Other,2005,WASHINGTON,DC,CA,325000.0,325000.0,227500.0,0,True,0.0,1995.0,7.0,31.0,9,26
41743,41743,59,10,1.0,0,0,1,,0,1,Other,1989,SMYRNA,GA,GA,12000.0,12000.0,9600.0,0,True,0.0,1995.0,4.0,30.0,1,27
41810,41810,32,9,1.0,0,0,40470,,0,1,Other,2004,SAN DIEGO,CA,SD,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,4,29
41836,41836,83,51,1.0,0,0,1,,0,1,Other,2004,PETALUMA,CA,SD,306000.0,306000.0,229500.0,0,True,0.0,1995.0,4.0,30.0,6,23
41889,41889,82,5,2.0,0,0,0,,Y,1,Other,1989,GILLETTE,WY,WY,80000.0,80000.0,64000.0,2,True,1.0,1999.0,12.0,31.0,8,15
41914,41914,54,8,1.0,0,0,1,,A,1,Other,1996,IRVINE,CA,CA,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,7,17
41965,41965,82,3,1.0,0,0,1,,Y,1,Retail_trade,2011,OMAHA,NE,NE,250000.0,250000.0,125000.0,0,True,0.0,2001.0,11.0,14.0,11,4
42047,42047,83,7,1.0,0,0,1,,Y,1,Other,2006,MALVERN,PA,PA,299000.0,299000.0,299000.0,0,True,0.0,1995.0,7.0,31.0,8,2
42083,42083,120,4,1.0,0,0,48260,,Y,1,Other,2006,MALVERN,PA,PA,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,11,29
42102,42102,58,9,1.0,0,0,1,,Y,1,Other,1995,EVANSVILLE,IN,IN,325000.0,325000.0,325000.0,0,True,0.0,1995.0,7.0,31.0,1,11
42320,42320,56,5,2.0,0,0,1,,Y,,Educational,2001,DAVENPORT,IA,IA,40000.0,40000.0,36000.0,2,False,1.0,1996.0,9.0,30.0,3,16
42322,42322,118,164,1.0,0,0,0,,0,,Other,1997,CARY,NC,NC,325000.0,325000.0,227500.0,0,False,0.0,1995.0,1.0,31.0,2,20
42458,42458,82,0,2.0,0,0,1,,Y,,Construction,2009,PHOENIX,AZ,IL,250000.0,250000.0,125000.0,2,False,1.0,1994.0,7.0,31.0,9,30
42503,42503,61,133,1.0,0,0,1,,Y,,Other,2003,SANTA FE SPRINGS,CA,CA,400000.0,400000.0,320000.0,0,False,0.0,1995.0,4.0,30.0,8,20
42509,42509,56,3,1.0,0,0,1,,Y,,Other,1996,SALT LAKE CITY,UT,UT,100000.0,100000.0,80000.0,0,False,0.0,1995.0,10.0,31.0,11,22
42518,42518,179,8,1.0,0,0,1,,N,,Other,1991,YOUNGSTOWN,OH,OH,400000.0,400000.0,320000.0,0,False,0.0,1995.0,4.0,30.0,11,2
42616,42616,235,4,2.0,0,0,0,,Y,,Educational,2007,ORANGE,CA,CA,10000.0,10000.0,9000.0,2,False,1.0,1992.0,7.0,31.0,8,6
42664,42664,56,5,2.0,0,0,1,,Y,,Healthcare/Social_assist,2000,NIAGARA FALLS,NY,NY,60000.0,60000.0,54000.0,0,False,1.0,1985.0,1.0,21.0,5,16
42668,42668,59,8,1.0,0,0,1,,N,,Other,1995,MEDIA,PA,DE,140000.0,140000.0,119000.0,0,False,0.0,2006.0,6.0,14.0,7,21
42751,42751,239,6,1.0,0,0,56837,,Y,,Other,2004,PETALUMA,CA,SD,175000.0,175000.0,87500.0,0,False,0.0,1995.0,7.0,31.0,10,22
42762,42762,57,6,1.0,0,0,1,,Y,,Other,1997,BERKELEY,CA,CA,630000.0,630000.0,472500.0,0,False,0.0,1995.0,1.0,31.0,8,21
42771,42771,78,6,1.0,0,0,1,,N,,Other,2004,SAN MARCOS,TX,TX,462000.0,462000.0,462000.0,0,False,0.0,1995.0,4.0,30.0,10,22
42885,42885,81,0,2.0,0,0,1,,Y,,Construction,2001,SEATTLE,WA,OH,75000.0,75000.0,37500.0,2,False,1.0,1997.0,5.0,31.0,3,16
42887,42887,171,6,1.0,0,0,1,,N,,Other,2006,HUDSON,NH,NH,268000.0,268000.0,268000.0,0,False,0.0,1995.0,4.0,30.0,3,10
42895,42895,61,166,2.0,0,0,0,,0,,Other,1999,INDIANAPOLIS,IN,OH,98000.0,98000.0,78400.0,0,False,1.0,1995.0,4.0,30.0,6,9
42921,42921,79,8,1.0,0,0,29887,,Y,,Other,2008,RHINELANDER,WI,WI,325000.0,325000.0,227500.0,0,False,0.0,1995.0,4.0,30.0,8,12
43008,43008,82,4,1.0,0,0,86720,,Y,,Retail_trade,1996,SEATTLE,WA,OH,100000.0,100000.0,90000.0,0,False,0.0,1995.0,7.0,31.0,6,11
43050,43050,292,166,1.0,0,0,1,,0,,Other,2005,FORT WAYNE,IN,IN,72000.0,72000.0,57600.0,0,False,0.0,1995.0,4.0,30.0,8,1
43168,43168,83,4,2.0,0,0,66320,,Y,,Other,1997,HOUSTON,TX,AL,18000.0,18000.0,16200.0,0,False,1.0,1995.0,4.0,30.0,2,18
43175,43175,236,8,2.0,0,0,1,,0,,Other,2005,BEDFORD,NH,NH,325000.0,325000.0,227500.0,0,False,1.0,1995.0,7.0,31.0,10,6
43264,43264,58,146,1.0,0,0,1,,0,,Other,1996,EVANSVILLE,IN,IN,72000.0,72000.0,57600.0,0,False,0.0,1995.0,4.0,30.0,5,7
43319,43319,86,7,1.0,0,0,1,,Y,,Other,2003,AURORA,IL,IL,1500000.0,1500000.0,1350000.0,0,False,0.0,1995.0,4.0,30.0,7,9
43363,43363,72,6,1.0,0,0,1,,N,,Other,2005,EVANSVILLE,IN,IN,27500.0,27500.0,24750.0,0,False,0.0,1995.0,4.0,30.0,8,22
43383,43383,120,9,1.0,0,0,1,,Y,,Other,2004,HOUSTON,TX,NC,575000.0,575000.0,431250.0,0,False,0.0,1995.0,7.0,31.0,4,26
43396,43396,40,145,1.0,0,0,31415,,Y,,Other,2007,VISTA,CA,CA,50000.0,50000.0,25000.0,0,False,0.0,1995.0,4.0,30.0,2,21
43614,43614,58,8,1.0,0,0,1,,0,,Other,1996,BEDFORD,NH,NH,325000.0,325000.0,227500.0,0,False,0.0,1995.0,1.0,31.0,3,13
43669,43669,175,9,1.0,0,0,29888,,0,,Other,1999,MEDIA,PA,DE,18000.0,18000.0,16200.0,0,False,0.0,1995.0,4.0,30.0,12,2
43699,43699,235,10,1.0,0,0,1,,N,,Other,1995,NORMAN,OK,OK,650000.0,650000.0,520000.0,0,False,0.0,1995.0,4.0,30.0,2,21
43729,43729,82,9,1.0,0,0,1,,Y,,Other,2008,SANTA FE SPRINGS,CA,CA,227000.0,227000.0,227000.0,0,False,0.0,1995.0,4.0,30.0,10,19
43774,43774,118,0,2.0,0,0,0,,Y,,Educational,1998,ORLANDO,FL,FL,260000.0,260000.0,195000.0,2,False,1.0,2005.0,8.0,31.0,11,18
43789,43789,59,6,1.0,0,0,1,,0,,Other,2006,LOUISVILLE,KY,DE,262000.0,262000.0,196500.0,0,False,0.0,1995.0,4.0,30.0,2,22
43808,43808,55,3,2.0,0,0,1,,Y,,Accom/Food_serv,2007,SAN DIEGO,CA,OH,30000.0,30000.0,27000.0,2,False,1.0,1995.0,7.0,31.0,9,28
43877,43877,83,8,1.0,0,0,0,,0,,Other,1990,SMYRNA,GA,GA,35000.0,35000.0,28000.0,0,False,0.0,1995.0,7.0,31.0,7,27
43885,43885,60,8,1.0,11,0,1,,N,,Other,2002,EVANSVILLE,IN,IN,400000.0,400000.0,320000.0,0,False,0.0,1995.0,1.0,31.0,9,11
43947,43947,51,3,2.0,0,0,69050,,Y,,Educational,1998,ORLANDO,FL,FL,30000.0,30000.0,24000.0,2,False,1.0,1995.0,10.0,31.0,11,18
44011,44011,57,6,2.0,0,0,1,,N,,Other,2005,VIRGINIA BEACH,VA,NC,5000.0,5000.0,4250.0,0,False,1.0,2006.0,10.0,31.0,11,26
44028,44028,58,159,1.0,0,0,34900,,0,,Other,2005,LAS VEGAS,NV,OH,75000.0,75000.0,56250.0,0,False,0.0,1996.0,1.0,31.0,12,17
44059,44059,83,106,2.0,0,0,1,,Y,,Wholesale_trade,2007,CANTON,OH,OH,233000.0,233000.0,233000.0,0,False,1.0,1995.0,4.0,30.0,11,6
44100,44100,70,1,2.0,0,0,1,,Y,,Healthcare/Social_assist,2008,MISSOULA,MT,MT,30000.0,30000.0,15000.0,1,False,1.0,1994.0,10.0,31.0,12,14
44166,44166,59,7,1.0,0,0,1,,Y,,Other,1999,ADDISON,TX,TX,23000.0,23000.0,19550.0,0,False,0.0,1995.0,4.0,30.0,12,2
44206,44206,239,175,1.0,0,0,1,,0,,Other,2003,MALVERN,PA,PA,414000.0,414000.0,414000.0,0,False,0.0,1995.0,7.0,31.0,6,6
44216,44216,84,7,1.0,0,0,1,,N,,Other,1995,EVANSVILLE,IN,IN,150000.0,150000.0,120000.0,0,False,0.0,1995.0,4.0,30.0,1,11
44271,44271,117,208,1.0,0,0,0,,0,,Other,1999,SANTA FE SPRINGS,CA,CA,150000.0,150000.0,120000.0,0,False,0.0,1995.0,4.0,30.0,3,30
44274,44274,87,3,2.0,0,0,1,,Y,,Healthcare/Social_assist,2007,LOUISVILLE,KY,OH,25000.0,25000.0,20000.0,2,False,1.0,1995.0,10.0,31.0,9,28
44324,44324,58,4,2.0,0,0,1,,Y,,Healthcare/Social_assist,1995,GILLETTE,WY,WY,25000.0,25000.0,20000.0,2,False,1.0,1997.0,12.0,17.0,3,16
44345,44345,299,26,1.0,0,0,0,,0,,Other,2006,ALBANY,NY,NY,315000.0,315000.0,236250.0,0,False,0.0,1995.0,7.0,31.0,5,30
44382,44382,96,6,1.0,0,0,50954,,Y,,Other,1995,BOERNE,TX,CA,750000.0,750000.0,675000.0,0,False,0.0,1995.0,4.0,30.0,7,21
